,Team,Time,game_id
0,bKills,9.332,dae77c51-e0a5-4765-8bdd-2541070d871d
1,rKills,7.605,dae77c51-e0a5-4765-8bdd-2541070d871d
0,bKills,10.56,9ccbd081-6da7-46f1-98bf-4ea0e745473b
1,rKills,4.623,9ccbd081-6da7-46f1-98bf-4ea0e745473b
0,bKills,9.947,a9df36e3-03a3-4ec5-81e5-30774020f675
1,bKills,10.821,a9df36e3-03a3-4ec5-81e5-30774020f675
2,rKills,9.852,a9df36e3-03a3-4ec5-81e5-30774020f675
3,rKills,10.293,a9df36e3-03a3-4ec5-81e5-30774020f675
0,bKills,7.209,b46f9fef-1c90-452a-bd79-776be192d579
1,bKills,10.662,b46f9fef-1c90-452a-bd79-776be192d579
2,bKills,10.673,b46f9fef-1c90-452a-bd79-776be192d579
3,bKills,10.71,b46f9fef-1c90-452a-bd79-776be192d579
4,bKills,10.818,b46f9fef-1c90-452a-bd79-776be192d579
5,bKills,10.908,b46f9fef-1c90-452a-bd79-776be192d579
6,rKills,4.435,b46f9fef-1c90-452a-bd79-776be192d579
7,rKills,5.722,b46f9fef-1c90-452a-bd79-776be192d579
8,rKills,5.999,b46f9fef-1c90-452a-bd79-776be192d579
9,rKills,7.157,b46f9fef-1c90-452a-bd79-776be192d579
10,rKills,9.721,b46f9fef-1c90-452a-bd79-776be192d579
11,rKills,10.664,b46f9fef-1c90-452a-bd79-776be192d579
12,rKills,10.742,b46f9fef-1c90-452a-bd79-776be192d579
0,bKills,9.792,bfa1fbae-f2c3-48df-aef5-d1e2285a7575
1,rKills,7.97,bfa1fbae-f2c3-48df-aef5-d1e2285a7575
2,rKills,10.786,bfa1fbae-f2c3-48df-aef5-d1e2285a7575
0,bKills,8.939,141d12b8-ad8f-4efb-b8ce-706a88972854
1,rKills,8.187999999999999,141d12b8-ad8f-4efb-b8ce-706a88972854
0,bKills,6.7120000000000015,53a0d911-d003-4e04-adc1-81322aa419da
1,rKills,1.429,53a0d911-d003-4e04-adc1-81322aa419da
2,rKills,6.739,53a0d911-d003-4e04-adc1-81322aa419da
3,rKills,10.242,53a0d911-d003-4e04-adc1-81322aa419da
4,rKills,10.677,53a0d911-d003-4e04-adc1-81322aa419da
5,rKills,10.768,53a0d911-d003-4e04-adc1-81322aa419da
0,bKills,10.698,62acd105-5231-4bc2-b896-59277d793fa9
1,rKills,4.721,62acd105-5231-4bc2-b896-59277d793fa9
0,bKills,8.507,39f49611-3714-401f-8794-1eb2f2df6bcc
1,bKills,8.573,39f49611-3714-401f-8794-1eb2f2df6bcc
2,rKills,3.2960000000000003,39f49611-3714-401f-8794-1eb2f2df6bcc
3,rKills,5.103,39f49611-3714-401f-8794-1eb2f2df6bcc
4,rKills,7.082999999999998,39f49611-3714-401f-8794-1eb2f2df6bcc
5,rKills,8.546,39f49611-3714-401f-8794-1eb2f2df6bcc
6,rKills,10.425999999999998,39f49611-3714-401f-8794-1eb2f2df6bcc
0,bKills,3.364,b2e12016-7113-4ac3-aedb-aa5337deeb6e
1,bKills,6.747000000000001,b2e12016-7113-4ac3-aedb-aa5337deeb6e
2,bKills,6.7810000000000015,b2e12016-7113-4ac3-aedb-aa5337deeb6e
3,bKills,10.264,b2e12016-7113-4ac3-aedb-aa5337deeb6e
4,bKills,10.312,b2e12016-7113-4ac3-aedb-aa5337deeb6e
0,rKills,6.257999999999999,83c55eec-3281-4329-9b2b-2c0b3c8e3627
1,rKills,8.869,83c55eec-3281-4329-9b2b-2c0b3c8e3627
0,rKills,8.453,ad90b0d7-acc4-46fb-8423-aa06d8065a86
1,rKills,10.082,ad90b0d7-acc4-46fb-8423-aa06d8065a86
0,bKills,9.447,22736658-f573-43f8-a0af-0cf7f2003039
1,rKills,9.282,22736658-f573-43f8-a0af-0cf7f2003039
0,bKills,9.92,103e68ba-2a1e-40c6-a60e-24bbe9f2327b
1,bKills,10.703,103e68ba-2a1e-40c6-a60e-24bbe9f2327b
0,bKills,1.941,216766bf-1bcd-4a3b-9b6c-31ebce6228e7
1,bKills,2.017,216766bf-1bcd-4a3b-9b6c-31ebce6228e7
2,bKills,2.092,216766bf-1bcd-4a3b-9b6c-31ebce6228e7
3,bKills,6.589,216766bf-1bcd-4a3b-9b6c-31ebce6228e7
4,bKills,6.69,216766bf-1bcd-4a3b-9b6c-31ebce6228e7
5,bKills,6.738,216766bf-1bcd-4a3b-9b6c-31ebce6228e7
6,rKills,6.619,216766bf-1bcd-4a3b-9b6c-31ebce6228e7
0,bKills,4.123,205c6f1a-ae27-4289-8076-9839228ae2d2
1,rKills,8.207,205c6f1a-ae27-4289-8076-9839228ae2d2
0,bKills,4.436,2d0ea3b0-f065-4eae-b245-bdf694108987
1,bKills,8.775,2d0ea3b0-f065-4eae-b245-bdf694108987
2,bKills,10.097,2d0ea3b0-f065-4eae-b245-bdf694108987
0,bKills,5.678,0ab50f01-3a1a-4b4d-a458-35e918b3bd41
1,bKills,8.277000000000001,0ab50f01-3a1a-4b4d-a458-35e918b3bd41
2,bKills,8.849,0ab50f01-3a1a-4b4d-a458-35e918b3bd41
3,bKills,8.892999999999997,0ab50f01-3a1a-4b4d-a458-35e918b3bd41
4,bKills,8.947000000000003,0ab50f01-3a1a-4b4d-a458-35e918b3bd41
5,rKills,5.644,0ab50f01-3a1a-4b4d-a458-35e918b3bd41
6,rKills,5.855,0ab50f01-3a1a-4b4d-a458-35e918b3bd41
7,rKills,8.63,0ab50f01-3a1a-4b4d-a458-35e918b3bd41
8,rKills,8.839,0ab50f01-3a1a-4b4d-a458-35e918b3bd41
0,bKills,4.647,b9a5f5e8-d048-4a8d-a893-5cb08765c49d
1,bKills,6.959,b9a5f5e8-d048-4a8d-a893-5cb08765c49d
2,rKills,4.704,b9a5f5e8-d048-4a8d-a893-5cb08765c49d
3,rKills,7.017,b9a5f5e8-d048-4a8d-a893-5cb08765c49d
0,rKills,8.914,4bce00e4-6725-4938-966b-33e448381d5b
0,bKills,7.642,b1dfc340-bef0-423e-9968-c96080d5e6e7
0,bKills,5.377000000000002,543cf798-1c60-4dd3-904d-0bcc46f11747
1,bKills,8.056000000000001,543cf798-1c60-4dd3-904d-0bcc46f11747
2,bKills,10.69,543cf798-1c60-4dd3-904d-0bcc46f11747
3,rKills,8.065,543cf798-1c60-4dd3-904d-0bcc46f11747
4,rKills,10.719,543cf798-1c60-4dd3-904d-0bcc46f11747
0,rKills,7.7120000000000015,90a94d31-1093-4a0a-b970-7275ef4aa53d
0,rKills,10.987,17157b6a-e79c-4d14-a299-d131e6eae149
0,bKills,9.607,31a80b32-0edf-460a-b578-de7529b8006f
1,rKills,9.539,31a80b32-0edf-460a-b578-de7529b8006f
2,rKills,9.553,31a80b32-0edf-460a-b578-de7529b8006f
3,rKills,9.596,31a80b32-0edf-460a-b578-de7529b8006f
4,rKills,9.736,31a80b32-0edf-460a-b578-de7529b8006f
0,bKills,10.556,a5c7f01a-1aa4-4bbc-8c6c-fb6a71d175ae
1,bKills,10.699000000000002,a5c7f01a-1aa4-4bbc-8c6c-fb6a71d175ae
2,bKills,10.771,a5c7f01a-1aa4-4bbc-8c6c-fb6a71d175ae
3,rKills,5.016,a5c7f01a-1aa4-4bbc-8c6c-fb6a71d175ae
4,rKills,8.227,a5c7f01a-1aa4-4bbc-8c6c-fb6a71d175ae
5,rKills,10.602,a5c7f01a-1aa4-4bbc-8c6c-fb6a71d175ae
0,rKills,9.564,22926a52-e9f4-45d5-a721-ef77c80305e6
0,bKills,3.472,41d026dc-0b6a-48c1-a20d-352437fc99fd
1,bKills,5.6,41d026dc-0b6a-48c1-a20d-352437fc99fd
2,bKills,6.992000000000001,41d026dc-0b6a-48c1-a20d-352437fc99fd
3,bKills,10.984000000000002,41d026dc-0b6a-48c1-a20d-352437fc99fd
4,rKills,3.152,41d026dc-0b6a-48c1-a20d-352437fc99fd
5,rKills,7.033,41d026dc-0b6a-48c1-a20d-352437fc99fd
6,rKills,7.167999999999998,41d026dc-0b6a-48c1-a20d-352437fc99fd
7,rKills,9.08,41d026dc-0b6a-48c1-a20d-352437fc99fd
8,rKills,10.837,41d026dc-0b6a-48c1-a20d-352437fc99fd
0,bKills,8.434,8c4f39db-eccc-4366-90e0-4d6b40bf2047
1,rKills,3.104,8c4f39db-eccc-4366-90e0-4d6b40bf2047
2,rKills,5.845,8c4f39db-eccc-4366-90e0-4d6b40bf2047
0,rKills,7.962999999999999,5ee74d5e-e3f8-4a22-87d9-1157fddcbb16
1,rKills,9.326,5ee74d5e-e3f8-4a22-87d9-1157fddcbb16
2,rKills,10.794,5ee74d5e-e3f8-4a22-87d9-1157fddcbb16
0,bKills,9.275,01e3cf08-7d94-4a27-9ab2-c5e6aeff0ddf
1,rKills,10.167,01e3cf08-7d94-4a27-9ab2-c5e6aeff0ddf
0,bKills,1.942,2a8fed39-b470-472b-adcb-63411315ac43
1,bKills,3.892,2a8fed39-b470-472b-adcb-63411315ac43
2,rKills,3.052,2a8fed39-b470-472b-adcb-63411315ac43
3,rKills,3.908,2a8fed39-b470-472b-adcb-63411315ac43
0,bKills,9.671,e70087aa-25b5-43a7-b738-94e0af235fa0
1,rKills,9.808,e70087aa-25b5-43a7-b738-94e0af235fa0
0,rKills,10.263,1b2e9175-bb0e-490d-bc3d-1dfea4f79bcf
0,bKills,9.592,f2fc7bf6-2607-4bed-9517-19e814e842ba
1,rKills,4.905,f2fc7bf6-2607-4bed-9517-19e814e842ba
0,bKills,6.956,e49c24e7-5bf5-4b2e-a407-778618675ef4
1,bKills,7.033,e49c24e7-5bf5-4b2e-a407-778618675ef4
2,rKills,10.521,e49c24e7-5bf5-4b2e-a407-778618675ef4
0,bKills,9.985,8c3dcda4-041c-45a3-bb25-ed7c1c72f7c5
1,rKills,2.115,8c3dcda4-041c-45a3-bb25-ed7c1c72f7c5
2,rKills,2.438,8c3dcda4-041c-45a3-bb25-ed7c1c72f7c5
3,rKills,7.541,8c3dcda4-041c-45a3-bb25-ed7c1c72f7c5
0,bKills,3.756,a43d7ec6-c13b-41ee-b0e0-14de78adfafb
1,bKills,6.1960000000000015,a43d7ec6-c13b-41ee-b0e0-14de78adfafb
2,rKills,3.776,a43d7ec6-c13b-41ee-b0e0-14de78adfafb
0,bKills,4.952,e60898f9-fca1-41f1-a8f1-94e59fd67c62
1,bKills,8.548,e60898f9-fca1-41f1-a8f1-94e59fd67c62
2,rKills,8.772,e60898f9-fca1-41f1-a8f1-94e59fd67c62
3,rKills,8.991,e60898f9-fca1-41f1-a8f1-94e59fd67c62
4,rKills,9.619,e60898f9-fca1-41f1-a8f1-94e59fd67c62
0,bKills,4.895,9cecebc2-f56d-45ba-bff3-3c21642f02ac
1,bKills,6.426,9cecebc2-f56d-45ba-bff3-3c21642f02ac
2,bKills,8.519,9cecebc2-f56d-45ba-bff3-3c21642f02ac
3,bKills,8.597999999999999,9cecebc2-f56d-45ba-bff3-3c21642f02ac
4,rKills,3.38,9cecebc2-f56d-45ba-bff3-3c21642f02ac
5,rKills,6.6560000000000015,9cecebc2-f56d-45ba-bff3-3c21642f02ac
6,rKills,6.73,9cecebc2-f56d-45ba-bff3-3c21642f02ac
0,bKills,4.0310000000000015,48723e48-5c02-4bbd-a61f-0824d70503ce
1,bKills,4.685,48723e48-5c02-4bbd-a61f-0824d70503ce
2,bKills,4.782,48723e48-5c02-4bbd-a61f-0824d70503ce
3,bKills,8.09,48723e48-5c02-4bbd-a61f-0824d70503ce
0,bKills,4.185,ebd5b887-3e98-49f1-9baf-551d395be2dd
1,bKills,9.002,ebd5b887-3e98-49f1-9baf-551d395be2dd
2,bKills,9.268,ebd5b887-3e98-49f1-9baf-551d395be2dd
3,bKills,9.459,ebd5b887-3e98-49f1-9baf-551d395be2dd
4,rKills,4.226,ebd5b887-3e98-49f1-9baf-551d395be2dd
5,rKills,4.417,ebd5b887-3e98-49f1-9baf-551d395be2dd
6,rKills,9.253,ebd5b887-3e98-49f1-9baf-551d395be2dd
0,bKills,8.411,22c6137c-1fd5-46ba-87fe-12f5b9ad6324
1,bKills,8.497,22c6137c-1fd5-46ba-87fe-12f5b9ad6324
2,bKills,10.293,22c6137c-1fd5-46ba-87fe-12f5b9ad6324
3,rKills,8.427999999999999,22c6137c-1fd5-46ba-87fe-12f5b9ad6324
0,bKills,5.7189999999999985,01b24a10-73c7-4964-a989-cf418c388f37
1,bKills,5.894,01b24a10-73c7-4964-a989-cf418c388f37
2,bKills,10.559,01b24a10-73c7-4964-a989-cf418c388f37
3,rKills,5.85,01b24a10-73c7-4964-a989-cf418c388f37
4,rKills,5.899,01b24a10-73c7-4964-a989-cf418c388f37
5,rKills,5.98,01b24a10-73c7-4964-a989-cf418c388f37
6,rKills,10.703,01b24a10-73c7-4964-a989-cf418c388f37
0,bKills,1.855,e3015880-8e58-412f-bbe4-7ca8ea5f3c1e
1,bKills,1.945,e3015880-8e58-412f-bbe4-7ca8ea5f3c1e
2,bKills,2.136,e3015880-8e58-412f-bbe4-7ca8ea5f3c1e
3,rKills,3.15,e3015880-8e58-412f-bbe4-7ca8ea5f3c1e
0,bKills,4.456,7eb35b9d-9177-4de8-9f4c-195e78ec0334
1,rKills,8.146,7eb35b9d-9177-4de8-9f4c-195e78ec0334
2,rKills,9.513,7eb35b9d-9177-4de8-9f4c-195e78ec0334
0,bKills,6.3679999999999986,df02cc8e-4ef7-49ba-b53c-c6490bcec62e
1,bKills,6.436,df02cc8e-4ef7-49ba-b53c-c6490bcec62e
2,bKills,8.629,df02cc8e-4ef7-49ba-b53c-c6490bcec62e
0,bKills,5.178,abc2f805-0777-4b4b-b30d-87bc460c84aa
1,bKills,9.681,abc2f805-0777-4b4b-b30d-87bc460c84aa
2,rKills,5.141,abc2f805-0777-4b4b-b30d-87bc460c84aa
3,rKills,9.688,abc2f805-0777-4b4b-b30d-87bc460c84aa
4,rKills,10.751,abc2f805-0777-4b4b-b30d-87bc460c84aa
0,rKills,3.014,eede3bd9-c333-4486-a850-67a8818a3283
1,rKills,5.931,eede3bd9-c333-4486-a850-67a8818a3283
2,rKills,9.197,eede3bd9-c333-4486-a850-67a8818a3283
0,bKills,7.925,6e25ceda-ae78-44dd-9d7e-5bba30484cdd
1,rKills,9.998,6e25ceda-ae78-44dd-9d7e-5bba30484cdd
2,rKills,10.054,6e25ceda-ae78-44dd-9d7e-5bba30484cdd
0,bKills,7.435,ed39bf93-75a3-4eed-9361-ba17c181f0ca
0,bKills,8.885,ddab6152-3fdf-4c6b-8e4a-72cd4d21a5cd
1,bKills,10.612,ddab6152-3fdf-4c6b-8e4a-72cd4d21a5cd
2,bKills,10.74,ddab6152-3fdf-4c6b-8e4a-72cd4d21a5cd
3,rKills,5.1160000000000005,ddab6152-3fdf-4c6b-8e4a-72cd4d21a5cd
4,rKills,7.105,ddab6152-3fdf-4c6b-8e4a-72cd4d21a5cd
0,rKills,4.113,abfc7ef0-96fc-492b-954b-ca7cd0d53a84
0,bKills,6.586,6b5154e0-f984-487f-ae38-d334cc7d7066
1,rKills,4.323,6b5154e0-f984-487f-ae38-d334cc7d7066
2,rKills,6.658,6b5154e0-f984-487f-ae38-d334cc7d7066
3,rKills,6.716,6b5154e0-f984-487f-ae38-d334cc7d7066
0,bKills,9.194,59593b26-ed4c-43bb-adc8-ba9f859c7d35
0,bKills,4.797,9c173684-b641-410d-a135-099fe1bbd5a1
1,bKills,6.184,9c173684-b641-410d-a135-099fe1bbd5a1
2,bKills,10.666,9c173684-b641-410d-a135-099fe1bbd5a1
3,rKills,4.717,9c173684-b641-410d-a135-099fe1bbd5a1
0,rKills,3.734,5910787c-5bb2-49bf-ace7-247be6b8e976
1,rKills,7.364,5910787c-5bb2-49bf-ace7-247be6b8e976
2,rKills,7.382999999999999,5910787c-5bb2-49bf-ace7-247be6b8e976
0,bKills,8.913,a7e2ab9b-a214-4d02-a094-34aeb51f0578
1,rKills,3.345,a7e2ab9b-a214-4d02-a094-34aeb51f0578
2,rKills,5.7029999999999985,a7e2ab9b-a214-4d02-a094-34aeb51f0578
3,rKills,8.02,a7e2ab9b-a214-4d02-a094-34aeb51f0578
4,rKills,8.906,a7e2ab9b-a214-4d02-a094-34aeb51f0578
5,rKills,8.956,a7e2ab9b-a214-4d02-a094-34aeb51f0578
6,rKills,9.024,a7e2ab9b-a214-4d02-a094-34aeb51f0578
0,bKills,9.764,ca0842f7-363d-4120-a482-84fabed72af5
1,rKills,3.4810000000000003,ca0842f7-363d-4120-a482-84fabed72af5
2,rKills,9.049,ca0842f7-363d-4120-a482-84fabed72af5
0,bKills,9.52,4af86e0f-04da-485a-8a89-597fe45fea52
1,rKills,5.181,4af86e0f-04da-485a-8a89-597fe45fea52
2,rKills,9.512,4af86e0f-04da-485a-8a89-597fe45fea52
0,bKills,5.57,2ece31c6-0d8a-475a-a748-9a9779fc75bc
1,bKills,8.511000000000001,2ece31c6-0d8a-475a-a748-9a9779fc75bc
2,bKills,9.785,2ece31c6-0d8a-475a-a748-9a9779fc75bc
3,rKills,9.827,2ece31c6-0d8a-475a-a748-9a9779fc75bc
0,bKills,1.976,609bf409-5db6-4505-a79a-2a1351ba84dc
1,bKills,7.955,609bf409-5db6-4505-a79a-2a1351ba84dc
2,rKills,7.9,609bf409-5db6-4505-a79a-2a1351ba84dc
3,rKills,7.985,609bf409-5db6-4505-a79a-2a1351ba84dc
4,rKills,8.305,609bf409-5db6-4505-a79a-2a1351ba84dc
0,bKills,8.333,8ec26a78-d1f6-44d4-ba2c-79847b653858
1,bKills,9.87,8ec26a78-d1f6-44d4-ba2c-79847b653858
2,bKills,10.871,8ec26a78-d1f6-44d4-ba2c-79847b653858
0,bKills,8.025,a465dc0b-5ad0-4110-9897-3330260d1292
1,rKills,6.349,a465dc0b-5ad0-4110-9897-3330260d1292
2,rKills,8.923,a465dc0b-5ad0-4110-9897-3330260d1292
3,rKills,9.653,a465dc0b-5ad0-4110-9897-3330260d1292
4,rKills,9.834,a465dc0b-5ad0-4110-9897-3330260d1292
0,bKills,3.831,25624512-843e-4f75-bd55-f0f84cfa33b6
0,bKills,5.943,bf9cadde-ddca-4f5e-9ae3-bee23cab07bd
1,bKills,8.124,bf9cadde-ddca-4f5e-9ae3-bee23cab07bd
2,bKills,9.106,bf9cadde-ddca-4f5e-9ae3-bee23cab07bd
0,bKills,10.164,d5b7c8a6-d7d0-4c85-bf74-1216771a6ec5
1,rKills,3.482,d5b7c8a6-d7d0-4c85-bf74-1216771a6ec5
2,rKills,5.4860000000000015,d5b7c8a6-d7d0-4c85-bf74-1216771a6ec5
3,rKills,8.494,d5b7c8a6-d7d0-4c85-bf74-1216771a6ec5
4,rKills,8.802999999999997,d5b7c8a6-d7d0-4c85-bf74-1216771a6ec5
5,rKills,10.185,d5b7c8a6-d7d0-4c85-bf74-1216771a6ec5
6,rKills,10.715,d5b7c8a6-d7d0-4c85-bf74-1216771a6ec5
0,bKills,9.139,42c5267a-03ed-44b7-932e-8db8b609faad
1,bKills,10.4,42c5267a-03ed-44b7-932e-8db8b609faad
2,rKills,2.757,42c5267a-03ed-44b7-932e-8db8b609faad
3,rKills,10.414,42c5267a-03ed-44b7-932e-8db8b609faad
4,rKills,10.505,42c5267a-03ed-44b7-932e-8db8b609faad
5,rKills,10.679,42c5267a-03ed-44b7-932e-8db8b609faad
0,bKills,3.497,ed5f1c48-6368-4443-bb38-e35ea1694619
1,bKills,7.395,ed5f1c48-6368-4443-bb38-e35ea1694619
2,bKills,7.439,ed5f1c48-6368-4443-bb38-e35ea1694619
0,bKills,9.279,8eb14b76-79a4-4a13-9d91-a958412d5b46
1,bKills,10.473,8eb14b76-79a4-4a13-9d91-a958412d5b46
2,rKills,9.201,8eb14b76-79a4-4a13-9d91-a958412d5b46
3,rKills,9.491,8eb14b76-79a4-4a13-9d91-a958412d5b46
4,rKills,10.528,8eb14b76-79a4-4a13-9d91-a958412d5b46
5,rKills,10.811,8eb14b76-79a4-4a13-9d91-a958412d5b46
0,bKills,2.931,0ddb8b16-c88e-4b18-ac7c-00b871e4cd1a
0,bKills,8.802999999999997,987f408d-11ad-4825-ad1a-a673536e8d1e
1,bKills,8.921,987f408d-11ad-4825-ad1a-a673536e8d1e
2,rKills,6.774,987f408d-11ad-4825-ad1a-a673536e8d1e
0,bKills,6.602,069431cf-3bd3-437a-9a95-f627ec2bf55a
1,bKills,6.662000000000001,069431cf-3bd3-437a-9a95-f627ec2bf55a
2,bKills,6.814,069431cf-3bd3-437a-9a95-f627ec2bf55a
3,bKills,10.15,069431cf-3bd3-437a-9a95-f627ec2bf55a
4,rKills,6.6179999999999986,069431cf-3bd3-437a-9a95-f627ec2bf55a
5,rKills,10.147,069431cf-3bd3-437a-9a95-f627ec2bf55a
6,rKills,10.224,069431cf-3bd3-437a-9a95-f627ec2bf55a
0,bKills,2.9330000000000003,1c3d36f9-179b-45d4-ba6e-0f36f27b3053
1,rKills,7.021,1c3d36f9-179b-45d4-ba6e-0f36f27b3053
2,rKills,8.766,1c3d36f9-179b-45d4-ba6e-0f36f27b3053
0,bKills,7.213999999999999,3047d3db-7f34-4714-a9f4-46111e20f060
1,bKills,9.237,3047d3db-7f34-4714-a9f4-46111e20f060
2,bKills,10.521,3047d3db-7f34-4714-a9f4-46111e20f060
3,bKills,10.724,3047d3db-7f34-4714-a9f4-46111e20f060
0,bKills,9.649,ffbf8ba5-f8b9-47ec-87aa-0776c1cc053e
1,bKills,9.935,ffbf8ba5-f8b9-47ec-87aa-0776c1cc053e
2,bKills,9.953,ffbf8ba5-f8b9-47ec-87aa-0776c1cc053e
3,bKills,10.019,ffbf8ba5-f8b9-47ec-87aa-0776c1cc053e
4,rKills,9.821,ffbf8ba5-f8b9-47ec-87aa-0776c1cc053e
5,rKills,9.913,ffbf8ba5-f8b9-47ec-87aa-0776c1cc053e
6,rKills,10.002,ffbf8ba5-f8b9-47ec-87aa-0776c1cc053e
0,rKills,8.714,b44ba1ff-a612-42fe-beae-2395466407b5
0,bKills,3.056,608bafe7-e5e0-4cc8-bf0e-ae07e7678424
1,bKills,8.405,608bafe7-e5e0-4cc8-bf0e-ae07e7678424
2,bKills,8.64,608bafe7-e5e0-4cc8-bf0e-ae07e7678424
3,rKills,3.117,608bafe7-e5e0-4cc8-bf0e-ae07e7678424
4,rKills,5.096,608bafe7-e5e0-4cc8-bf0e-ae07e7678424
5,rKills,8.627,608bafe7-e5e0-4cc8-bf0e-ae07e7678424
6,rKills,8.779,608bafe7-e5e0-4cc8-bf0e-ae07e7678424
0,bKills,6.2120000000000015,e7ee0ce8-bafa-4abf-8b42-4713fb265d52
1,rKills,9.811,e7ee0ce8-bafa-4abf-8b42-4713fb265d52
0,rKills,4.481,066f21cb-64e4-491a-a729-69bd118e4edd
1,rKills,7.539,066f21cb-64e4-491a-a729-69bd118e4edd
0,rKills,6.577000000000001,91ec5bcf-1958-4b4a-99e3-1c9916dcb6cb
0,bKills,6.138,e93256dc-c7ea-458d-8839-39f14367067a
1,bKills,10.089,e93256dc-c7ea-458d-8839-39f14367067a
2,rKills,6.167000000000002,e93256dc-c7ea-458d-8839-39f14367067a
3,rKills,7.947,e93256dc-c7ea-458d-8839-39f14367067a
0,bKills,7.255,66929846-40d0-41ce-b1b5-829e94d03bef
1,rKills,6.359,66929846-40d0-41ce-b1b5-829e94d03bef
0,bKills,7.221,bcc914c3-5fbf-4be6-b948-ffcc539efdae
1,rKills,4.0360000000000005,bcc914c3-5fbf-4be6-b948-ffcc539efdae
2,rKills,4.183,bcc914c3-5fbf-4be6-b948-ffcc539efdae
3,rKills,4.299,bcc914c3-5fbf-4be6-b948-ffcc539efdae
4,rKills,9.147,bcc914c3-5fbf-4be6-b948-ffcc539efdae
0,rKills,4.814,cdec2e12-cc8d-4fb1-9b2d-a61d195069ac
0,bKills,3.769,c2cbd500-0dda-4fd2-a241-963f28c1427d
1,bKills,10.862,c2cbd500-0dda-4fd2-a241-963f28c1427d
2,rKills,9.819,c2cbd500-0dda-4fd2-a241-963f28c1427d
3,rKills,10.941,c2cbd500-0dda-4fd2-a241-963f28c1427d
0,bKills,5.995,d02fa425-1cdb-45c9-88e9-6b3cfca384fa
1,bKills,9.804,d02fa425-1cdb-45c9-88e9-6b3cfca384fa
2,bKills,9.999,d02fa425-1cdb-45c9-88e9-6b3cfca384fa
3,rKills,9.795,d02fa425-1cdb-45c9-88e9-6b3cfca384fa
4,rKills,9.985,d02fa425-1cdb-45c9-88e9-6b3cfca384fa
0,rKills,3.775,f4651dc7-9a36-4568-bbc5-cd1ebd91c4f0
1,rKills,6.26,f4651dc7-9a36-4568-bbc5-cd1ebd91c4f0
2,rKills,8.613,f4651dc7-9a36-4568-bbc5-cd1ebd91c4f0
0,bKills,10.401,b6560345-4de8-4ddf-bbaa-390a964b1575
1,bKills,10.424,b6560345-4de8-4ddf-bbaa-390a964b1575
2,rKills,8.873,b6560345-4de8-4ddf-bbaa-390a964b1575
3,rKills,10.468,b6560345-4de8-4ddf-bbaa-390a964b1575
0,bKills,9.346,0fa8104a-de29-4e17-b2d1-1fa234f8240a
1,rKills,7.306,0fa8104a-de29-4e17-b2d1-1fa234f8240a
2,rKills,9.046,0fa8104a-de29-4e17-b2d1-1fa234f8240a
0,bKills,2.866,df83cfd7-cb36-445b-9591-bfd52fe7f02b
1,bKills,6.5120000000000005,df83cfd7-cb36-445b-9591-bfd52fe7f02b
2,bKills,6.8370000000000015,df83cfd7-cb36-445b-9591-bfd52fe7f02b
3,rKills,7.033,df83cfd7-cb36-445b-9591-bfd52fe7f02b
0,rKills,4.643,4c72a3d7-8c58-4b44-b13d-66bf27857574
0,bKills,8.771,713396b7-b3de-43a5-8982-a93b24c4d21c
1,rKills,8.651,713396b7-b3de-43a5-8982-a93b24c4d21c
2,rKills,8.932,713396b7-b3de-43a5-8982-a93b24c4d21c
0,bKills,6.5470000000000015,36a8f974-7630-4f7e-bc98-3becc40a507f
1,rKills,7.752000000000002,36a8f974-7630-4f7e-bc98-3becc40a507f
2,rKills,10.683,36a8f974-7630-4f7e-bc98-3becc40a507f
3,rKills,10.932,36a8f974-7630-4f7e-bc98-3becc40a507f
0,bKills,7.474,fa5dc376-ae4f-4687-857e-64668bdb76e3
1,rKills,7.827000000000001,fa5dc376-ae4f-4687-857e-64668bdb76e3
2,rKills,9.797,fa5dc376-ae4f-4687-857e-64668bdb76e3
3,rKills,10.914,fa5dc376-ae4f-4687-857e-64668bdb76e3
0,rKills,7.813,56d70475-9bd1-4fd0-8aa0-d6612c000a8b
0,rKills,10.28,11c11d75-a05a-4570-a486-39dfa04a1a38
0,rKills,4.214,e887a84e-31e9-4b59-8ae4-f97d55ffc34c
1,rKills,7.892,e887a84e-31e9-4b59-8ae4-f97d55ffc34c
2,rKills,8.947000000000003,e887a84e-31e9-4b59-8ae4-f97d55ffc34c
3,rKills,9.014,e887a84e-31e9-4b59-8ae4-f97d55ffc34c
0,bKills,9.361,29aea16c-dd6a-40ef-95c4-2f476a83240a
1,bKills,10.191,29aea16c-dd6a-40ef-95c4-2f476a83240a
2,bKills,10.249,29aea16c-dd6a-40ef-95c4-2f476a83240a
3,rKills,10.0,29aea16c-dd6a-40ef-95c4-2f476a83240a
0,bKills,9.312,1293d4d4-23a3-4026-ac81-029de6d265e5
1,rKills,9.353,1293d4d4-23a3-4026-ac81-029de6d265e5
2,rKills,9.377,1293d4d4-23a3-4026-ac81-029de6d265e5
0,bKills,6.132999999999999,e3a8d21b-000a-45be-a166-bc16d8510f26
1,bKills,6.747000000000001,e3a8d21b-000a-45be-a166-bc16d8510f26
2,rKills,6.104,e3a8d21b-000a-45be-a166-bc16d8510f26
0,bKills,6.846,78c88418-c80e-43e4-abc6-2c774f8f4095
1,bKills,9.959,78c88418-c80e-43e4-abc6-2c774f8f4095
